890	2128	0	1
2128	890	0	1
263	2128	0	1
2128	263	0	1
2133	530	0	1
530	2133	0	1
927	2226	0	1
2226	927	0	1
2500	1406	0	1
1963	798	0	1
278	1890	0	1
1890	278	0	1
2421	636	0	1
636	2421	0	1
854	2121	0	1
2121	854	0	1
1424	2349	0	4
2349	1424	0	4
671	80	0	1
80	671	0	1
798	1963	0	1
2478	277	0	1
403	2601	0	1
1680	347	0	1
42	367	0	1
367	42	0	1
1908	1402	0	1
1402	1908	0	1
2148	107	0	1
107	2148	0	1
249	1019	0	1
1019	249	0	1
2170	2358	0	1
2358	2170	0	1
927	2321	0	1
2321	927	0	1
484	864	0	1
2458	2458	0	2
864	484	0	1
1033	330	0	1
347	1850	0	1
1850	347	0	1
330	1033	0	1
1139	1483	0	1
1483	1139	0	1
31	435	0	1
2510	2116	0	1
435	31	0	1
1651	808	0	1
1378	1406	0	1
2526	597	0	1
597	2526	0	1
1295	278	0	1
278	1295	0	1
1813	1490	0	1
1332	1332	0	2
1490	1813	0	1
2045	329	0	2
329	2045	0	2
1391	802	0	5
802	1391	0	5
419	1406	0	1
1406	419	0	1
581	1848	0	1
1848	581	0	1
1480	770	0	1
1622	1622	0	2
770	1480	0	1
987	1985	0	1
1985	987	0	1
808	1651	0	1
2116	2510	0	1
587	2532	0	1
53	777	0	1
631	2393	0	1
2393	631	0	1
1624	2096	0	1
2096	1624	0	1
1	963	0	1
963	1	0	1
546	2358	0	1
2358	546	0	1
714	714	0	2
2358	853	0	1
853	2358	0	1
1862	1424	0	1
1424	1862	0	1
575	927	0	1
927	575	0	1
127	2161	0	4
2161	127	0	4
2336	2530	0	1
2530	2336	0	1
1416	466	0	2
466	1416	0	2
1329	1097	0	2
1097	1329	0	2
964	2377	0	1
2377	964	0	1
777	53	0	1
2510	1406	0	1
1406	2510	0	1
1774	1406	0	1
1406	1774	0	1
2532	587	0	1
1211	1316	0	1
1316	1211	0	1
67	2256	0	1
2256	67	0	1
1406	1378	0	1
1064	1097	0	3
484	360	0	1
360	484	0	1
2397	556	0	1
556	2397	0	1
484	2393	0	1
2393	484	0	1
484	2368	0	3
1406	2118	0	2
2118	1406	0	2
2368	484	0	3
1097	1064	0	3
849	2223	0	1
881	773	0	2
347	2500	0	1
948	1977	0	1
1977	948	0	1
347	1227	0	2
1227	347	0	2
1549	1549	0	2
2248	2248	0	10
2637	60	0	1
60	2637	0	1
484	1288	0	1
1288	484	0	1
760	1118	0	1
1118	760	0	1
765	1137	0	1
1137	765	0	1
2553	2246	0	1
2246	2553	0	1
1816	963	0	1
963	1816	0	1
1862	508	0	1
508	1862	0	1
276	1116	0	1
1187	773	0	1
2302	1019	0	2
1424	207	0	2
1963	2620	0	9
356	96	0	1
513	1526	0	1
1526	513	0	1
2393	2660	0	1
2660	2393	0	1
1168	1538	0	1
1892	1634	0	1
1634	1892	0	1
947	1651	0	1
1651	947	0	1
1538	1168	0	1
1297	2159	0	1
2159	1297	0	1
1944	377	0	5
377	1944	0	5
77	484	0	4
484	77	0	4
773	1187	0	1
870	484	0	2
484	870	0	2
2620	1963	0	9
207	1424	0	2
1019	2302	0	2
2121	1220	0	1
1220	2121	0	1
1862	943	0	1
778	745	0	1
745	778	0	1
689	1298	0	1
1298	689	0	1
2384	239	0	1
347	2136	0	2
680	2438	0	6
2438	680	0	6
2136	347	0	2
239	2384	0	1
2237	2607	0	1
2607	2237	0	1
691	691	0	2
1168	1441	0	1
1441	1168	0	1
1406	2661	0	3
2661	1406	0	3
958	1878	0	1
1878	958	0	1
2500	347	0	1
943	1862	0	1
2486	2179	0	1
2179	2486	0	1
768	943	0	1
1116	276	0	1
2576	1424	0	3
1424	2576	0	3
902	1665	0	1
1665	902	0	1
487	1508	0	1
1508	487	0	1
2674	1406	0	1
1406	2674	0	1
686	1088	0	1
773	881	0	2
2228	1651	0	2
1088	686	0	1
406	260	0	1
260	406	0	1
347	1651	0	1283
1651	347	0	1283
1064	1950	0	1
1950	1064	0	1
943	768	0	1
2612	973	0	1
973	2612	0	1
1651	2228	0	2
2223	849	0	1
698	1916	0	1
1916	698	0	1
299	1957	0	5
240	1733	0	1
2210	1019	0	1
1019	2210	0	1
1733	240	0	1
1613	1265	0	4
1265	1613	0	4
67	1929	0	2
1929	67	0	2
1441	390	0	1
390	1441	0	1
1418	1576	0	1
1576	1418	0	1
304	304	0	2
371	955	0	1
955	371	0	1
437	1647	0	1
1647	437	0	1
765	2459	0	1
2459	765	0	1
1168	2382	0	1
1957	299	0	5
2382	1168	0	1
277	802	0	2
2115	63	0	1
1057	765	0	1
2652	506	0	1
506	2652	0	1
2408	2408	0	2
765	1057	0	1
1447	2618	0	1
2618	1447	0	1
1424	2628	0	1
2628	1424	0	1
1424	2210	0	1
2210	1424	0	1
717	347	0	1
347	717	0	1
621	460	0	1
460	621	0	1
2255	280	0	1
280	2255	0	1
2525	1337	0	1
1337	2525	0	1
646	646	0	4
63	2115	0	1
802	277	0	2
1490	1634	0	1
1634	1490	0	1
1227	529	0	1
347	1799	0	3
1019	2306	0	1
2306	1019	0	1
304	813	0	1
813	304	0	1
484	2628	0	1
1185	1043	0	1
1043	1185	0	1
2628	484	0	1
818	347	0	5
347	818	0	5
1634	2171	0	1
2171	1634	0	1
329	1019	0	3
1019	329	0	3
655	1382	0	1
1382	655	0	1
1424	1168	0	1
1168	1424	0	1
403	1267	0	1
1267	403	0	1
1799	347	0	3
1724	32	0	2
32	1724	0	2
281	2393	0	2
529	1227	0	1
2335	2228	0	1
2228	2335	0	1
1075	1651	0	1
1651	1075	0	1
1862	860	0	1
860	1862	0	1
1386	1095	0	1
1095	1386	0	1
1291	549	0	2
2011	1134	0	1
549	1291	0	2
597	388	0	5
1406	1017	0	1
1017	1406	0	1
94	1019	0	1
1019	94	0	1
1217	347	0	47
347	1217	0	47
347	2236	0	34
2236	347	0	34
2393	281	0	2
388	597	0	5
1134	2011	0	1
2353	1019	0	1
1019	2353	0	1
1033	700	0	1
1651	2280	0	1
2280	1651	0	1
1325	1508	0	1
1508	1325	0	1
734	484	0	1
484	734	0	1
748	1441	0	1
1441	748	0	1
1135	2613	0	1
2613	1135	0	1
1634	1274	0	1
1274	1634	0	1
2313	1517	0	1
1517	2313	0	1
2255	1227	0	1
1227	2255	0	1
2447	1301	0	1
1301	2447	0	1
1433	2377	0	1
1490	1845	0	1
2220	1529	0	1
1529	2220	0	1
700	1033	0	1
2511	256	0	1
907	1724	0	1
1724	907	0	1
2264	1574	0	1
1574	2264	0	1
1649	2213	0	1
2213	1649	0	1
745	1394	0	1
1394	745	0	1
2444	1377	0	1
853	1979	0	1
1845	1490	0	1
1979	853	0	1
1651	1217	0	1
1217	1651	0	1
1237	2155	0	1
2155	1237	0	1
2207	2539	0	1
2539	2207	0	1
2138	2138	0	2
799	217	0	1
217	799	0	1
256	2511	0	1
1377	2444	0	1
347	1680	0	1
2377	1433	0	1
1407	1963	0	2
2054	1963	0	2
1963	2054	0	2
1262	1406	0	1
1406	1262	0	1
347	2480	0	3
2480	347	0	3
1119	1453	0	4
1453	1119	0	4
449	2566	0	1
2566	449	0	1
1252	1576	0	2
1576	1252	0	2
1145	2583	0	4
2583	1145	0	4
1822	813	0	1
813	1822	0	1
2621	2621	0	2
331	347	0	1
347	331	0	1
578	1968	0	1
1968	578	0	1
1391	1366	0	2
1366	1391	0	2
281	2505	0	1
2505	281	0	1
775	2454	0	1
2454	775	0	1
2045	1424	0	2
1424	2045	0	2
40	844	0	2
844	40	0	2
605	347	0	1
390	1398	0	1
1398	390	0	1
347	605	0	1
1963	1407	0	2
504	1406	0	2
1382	824	0	1
824	1382	0	1
1142	1829	0	1
1829	1142	0	1
628	1424	0	2
931	945	0	1
945	931	0	1
1424	628	0	2
2393	1064	0	2
1064	2393	0	2
1406	504	0	2
96	356	0	1
277	2478	0	1
1835	931	0	1
2177	2642	0	1
2642	2177	0	1
29	802	0	1
1651	1740	0	1
484	808	0	3
808	484	0	3
1406	1497	0	1
1497	1406	0	1
1740	1651	0	1
2187	573	0	1
573	2187	0	1
1019	1400	0	1
1400	1019	0	1
2118	2226	0	1
2226	2118	0	1
1273	1406	0	1
1406	1273	0	1
719	1001	0	1
1001	719	0	1
502	79	0	1
79	502	0	1
802	29	0	1
927	2686	0	1
1346	484	0	1
1036	1744	0	1
1996	895	0	2
2355	99	0	1
1406	1060	0	1
1060	1406	0	1
347	441	0	42
441	347	0	42
484	1052	0	1
1052	484	0	1
1576	1655	0	1
1655	1576	0	1
1019	1655	0	1
1655	1019	0	1
2248	1963	0	1
1963	2248	0	1
2469	1667	0	1
1667	2469	0	1
2088	2136	0	1
2136	2088	0	1
484	377	0	2
377	484	0	2
1744	1036	0	1
484	1346	0	1
2686	927	0	1
1406	296	0	1
296	1406	0	1
139	2377	0	1
2377	139	0	1
1784	2096	0	1
2096	1784	0	1
296	1075	0	3
1075	296	0	3
1456	1620	0	1
1620	1456	0	1
813	857	0	1
857	813	0	1
2512	2016	0	1
2016	2512	0	1
347	2460	0	5
2460	347	0	5
802	1119	0	2
1119	802	0	2
347	2208	0	30
2208	347	0	30
2605	2605	0	2
293	484	0	1
484	293	0	1
47	1576	0	1
1576	47	0	1
2214	2422	0	3
2422	2214	0	3
1724	1039	0	1
1039	1724	0	1
1	2349	0	1
2349	1	0	1
636	2149	0	1
2149	636	0	1
1710	1663	0	1
1663	1710	0	1
2043	592	0	1
592	2043	0	1
895	1996	0	2
374	2393	0	1
1313	2560	0	1
2560	1313	0	1
270	1243	0	1
1243	270	0	1
158	158	0	4
263	263	0	2
2128	2677	0	1
2677	2128	0	1
1019	825	0	1
825	1019	0	1
2393	374	0	1
2291	2291	0	2
99	2355	0	1
1471	1963	0	1
1916	864	0	1
2471	2506	0	1
965	965	0	2
2282	196	0	1
196	2282	0	1
2171	802	0	1
802	2171	0	1
918	1642	0	1
1009	1419	0	1
1419	1009	0	1
1642	918	0	1
959	1259	0	1
1259	959	0	1
1428	1540	0	1
1540	1428	0	1
2149	1386	0	2
1382	1441	0	1
1441	1382	0	1
1386	2149	0	2
1862	2160	0	1
2160	1862	0	1
864	1916	0	1
309	116	0	1
2506	2471	0	1
2185	703	0	1
416	1982	0	1
750	1893	0	1
1893	750	0	1
1963	623	0	1
623	1963	0	1
347	977	0	58
977	347	0	58
927	587	0	1
849	1119	0	3
1119	849	0	3
655	627	0	1
627	655	0	1
587	927	0	1
1254	209	0	1
209	1254	0	1
329	329	0	2
2393	2097	0	3
2097	2393	0	3
2661	1667	0	1
1667	2661	0	1
703	2185	0	1
449	449	0	2
116	309	0	1
1428	2669	0	1
2669	1428	0	1
2264	1364	0	1
1391	1391	0	2
924	1786	0	3
1786	924	0	3
484	1761	0	2
1761	484	0	2
1714	2321	0	1
2321	1714	0	1
42	146	0	2
146	42	0	2
414	2096	0	1
2096	414	0	1
2228	1916	0	1
1916	2228	0	1
1398	578	0	1
578	1398	0	1
2095	2197	0	1
2197	2095	0	1
1456	1456	0	6
1118	2460	0	1
2460	1118	0	1
1364	2264	0	1
2134	1437	0	4
1437	2134	0	4
101	101	0	2
982	347	0	8
1526	1508	0	1
1508	1526	0	1
347	982	0	8
2248	1856	0	1
1856	2248	0	1
484	4	0	1
4	484	0	1
1426	2127	0	1
2127	1426	0	1
1963	1471	0	1
347	2378	0	19
1490	2587	0	2
2587	1490	0	2
1281	1497	0	2
1497	1281	0	2
1019	929	0	1
929	1019	0	1
1275	2238	0	1
2238	1275	0	1
2438	2137	0	1
2137	2438	0	1
2378	347	0	19
126	853	0	1
853	126	0	1
1424	501	0	1
63	1724	0	1
1724	63	0	1
1404	1404	0	2
1009	1549	0	2
1549	1009	0	2
963	1890	0	1
1890	963	0	1
849	1358	0	1
2503	2503	0	4
2660	1358	0	1
1358	2660	0	1
1522	854	0	1
854	1522	0	1
802	1522	0	1
1522	802	0	1
1358	849	0	1
142	959	0	1
959	142	0	1
1134	486	0	1
486	1134	0	1
137	580	0	1
1424	963	0	14
580	137	0	1
963	1424	0	14
1406	1844	0	1
484	1026	0	1
1064	1064	0	10
824	2469	0	1
2469	824	0	1
1377	1815	0	1
1815	1377	0	1
1699	833	0	1
833	1699	0	1
1019	2526	0	5
2526	1019	0	5
1733	2652	0	1
2652	1733	0	1
849	365	0	1
365	849	0	1
1798	2139	0	1
2139	1798	0	1
858	1886	0	5
1886	858	0	5
2134	2134	0	6
2358	347	0	15
347	2358	0	15
1844	1406	0	1
1258	1841	0	3
1841	1258	0	3
2076	2600	0	1
1227	1181	0	1
208	498	0	1
498	208	0	1
1653	1358	0	4
1358	1653	0	4
347	683	0	2
683	347	0	2
2437	347	0	1
347	2437	0	1
1637	1963	0	2
1963	1637	0	2
1963	332	0	1
332	1963	0	1
1537	1555	0	1
1555	1537	0	1
1763	344	0	1
344	1763	0	1
1668	479	0	1
479	1668	0	1
2526	1835	0	1
1835	2526	0	1
1181	1227	0	1
237	1471	0	1
1471	237	0	1
1134	2264	0	2
2600	2076	0	1
118	547	0	1
547	118	0	1
1886	1010	0	1
1010	1886	0	1
1356	1356	0	2
597	170	0	1
170	597	0	1
2133	1988	0	1
1988	2133	0	1
727	1273	0	1
2076	1963	0	1
588	1958	0	1
1958	588	0	1
2611	2611	0	4
696	2187	0	2
2187	696	0	2
1119	1798	0	1
1798	1119	0	1
2264	1134	0	2
76	2589	0	5
2589	76	0	5
1963	2076	0	1
1273	727	0	1
1026	484	0	1
727	538	0	1
2045	2480	0	1
1019	2293	0	2
2293	1019	0	2
30	1779	0	1
1779	30	0	1
737	737	0	2
1406	2109	0	3
2109	1406	0	3
2348	1731	0	1
1731	2348	0	1
2079	2140	0	3
2140	2079	0	3
2198	222	0	1
222	2198	0	1
720	2397	0	1
2397	720	0	1
853	407	0	1
407	853	0	1
2256	76	0	1
76	2256	0	1
1406	2236	0	1
2480	2045	0	1
2652	1518	0	1
1518	2652	0	1
943	1424	0	1
501	1424	0	1
2226	347	0	13
347	2226	0	13
653	838	0	1
838	653	0	1
1940	1294	0	1
1294	1940	0	1
792	115	0	1
115	792	0	1
2576	283	0	1
2236	1406	0	1
1241	2335	0	1
1490	1802	0	1
1424	1110	0	1
1110	1424	0	1
2335	1241	0	1
283	2576	0	1
1399	484	0	1
484	1399	0	1
1168	2136	0	5
2136	1168	0	5
1424	943	0	1
1802	1490	0	1
1982	416	0	1
906	627	0	1
484	1075	0	2
1982	356	0	1
356	1982	0	1
821	1168	0	1
1168	821	0	1
1424	1614	0	2
1614	1424	0	2
1929	1117	0	1
1117	1929	0	1
1564	437	0	1
437	1564	0	1
470	1169	0	5
1169	470	0	5
441	522	0	1
522	441	0	1
813	347	0	2
347	813	0	2
309	802	0	1
802	309	0	1
2502	1227	0	1
1227	2502	0	1
538	727	0	1
1378	347	0	21
347	1378	0	21
406	773	0	4
773	406	0	4
1075	484	0	2
2619	1733	0	1
1733	2619	0	1
200	200	0	2
2535	963	0	1
1804	889	0	1
889	1804	0	1
963	2535	0	1
484	674	0	1
674	484	0	1
627	906	0	1
1316	1424	0	2
347	588	0	1
588	347	0	1
353	347	0	6
347	353	0	6
1544	484	0	1
484	1544	0	1
2248	871	0	1
871	2248	0	1
813	927	0	1
927	813	0	1
1424	1316	0	2
931	1835	0	1
1038	1038	0	2
338	84	0	1
306	1371	0	3
1218	640	0	1
640	1218	0	1
2121	849	0	2
849	2121	0	2
1222	1415	0	1
1415	1222	0	1
2212	814	0	1
814	2212	0	1
950	1613	0	2
1613	950	0	2
2571	1424	0	2
1424	2571	0	2
1075	1674	0	1
1674	1075	0	1
347	368	0	1
329	319	0	2
1890	2510	0	1
2510	1890	0	1
2128	2471	0	1
2471	2128	0	1
1371	306	0	3
2393	2658	0	1
1691	2543	0	1
347	2518	0	1
42	2159	0	1
2159	42	0	1
296	946	0	1
946	296	0	1
1620	2344	0	9
2344	1620	0	9
677	347	0	25
347	677	0	25
347	1211	0	10
1211	347	0	10
877	1447	0	1
1447	877	0	1
1993	53	0	1
53	1993	0	1
868	638	0	4
638	868	0	4
1262	2526	0	2
2526	1262	0	2
1019	12	0	1
12	1019	0	1
2518	347	0	1
2543	1691	0	1
2658	2393	0	1
1382	347	0	54
347	1382	0	54
1064	1345	0	1
1674	765	0	1
765	1674	0	1
2449	2449	0	2
2490	1424	0	1
1424	2490	0	1
969	16	0	1
16	969	0	1
588	2505	0	1
2505	588	0	1
1023	347	0	1
347	1023	0	1
1406	847	0	5
847	1406	0	5
1901	1241	0	2
1241	1901	0	2
484	886	0	2
886	484	0	2
1765	1462	0	1
1462	1765	0	1
1634	1787	0	1
1345	1064	0	1
541	422	0	1
422	541	0	1
1651	587	0	4
1801	347	0	5
347	1801	0	5
395	2120	0	1
2120	395	0	1
1693	686	0	1
686	1693	0	1
237	1406	0	1
1406	237	0	1
2331	1382	0	1
1382	2331	0	1
1783	558	0	1
1215	1215	0	22
2469	484	0	1
241	347	0	13
347	241	0	13
1385	72	0	1
72	1385	0	1
76	1191	0	2
1191	76	0	2
1316	1382	0	1
1382	1316	0	1
587	1651	0	4
484	2469	0	1
1787	1634	0	1
558	1783	0	1
958	2248	0	9
1036	1406	0	1
1424	1799	0	6
1799	1424	0	6
2228	1424	0	9
1424	2228	0	9
2449	2281	0	2
1916	1424	0	4
1424	1916	0	4
2604	1441	0	1
1441	2604	0	1
2281	2449	0	2
2680	1613	0	1
1613	2680	0	1
347	825	0	1
825	347	0	1
674	1466	0	6
1466	674	0	6
765	1241	0	1
1241	765	0	1
347	963	0	110
963	347	0	110
1406	1036	0	1
1453	2165	0	3
347	1441	0	265
1739	1406	0	1
1424	1963	0	2
704	1406	0	2
1406	704	0	2
2661	1377	0	3
1377	2661	0	3
1963	1424	0	2
588	306	0	1
1217	1693	0	2
1693	1217	0	2
1142	2159	0	1
2159	1142	0	1
306	588	0	1
1364	1644	0	1
1644	1364	0	1
59	2247	0	1
2661	1088	0	2
1088	2661	0	2
2247	59	0	1
1424	1769	0	1
1769	1424	0	1
1406	1739	0	1
1441	347	0	265
2165	1453	0	3
1593	2604	0	1
2604	1593	0	1
802	1653	0	2
893	1019	0	1
1019	893	0	1
2136	308	0	1
1963	2378	0	4
2378	1963	0	4
308	2136	0	1
801	484	0	1
484	801	0	1
185	438	0	1
438	185	0	1
347	1568	0	2
1568	347	0	2
439	802	0	1
802	439	0	1
347	1210	0	4
1210	347	0	4
1406	1834	0	1
1834	1406	0	1
1423	2307	0	1
2307	1423	0	1
1653	802	0	2
277	1653	0	3
1653	277	0	3
1217	765	0	1
641	641	0	2
416	802	0	1
802	416	0	1
1406	818	0	1
818	1406	0	1
1060	1060	0	2
21	1019	0	1
1019	21	0	1
1963	438	0	1
438	1963	0	1
2248	958	0	9
347	1438	0	4
2592	1406	0	1
1651	484	0	2
889	889	0	2
484	1651	0	2
943	2471	0	12
2471	943	0	12
1406	2592	0	1
765	1217	0	1
2397	2479	0	1
2479	2397	0	1
1438	347	0	4
580	1461	0	1
2384	31	0	1
31	2384	0	1
2628	2335	0	1
1019	445	0	1
445	1019	0	1
1190	2378	0	1
2378	1190	0	1
1566	2174	0	1
1764	329	0	1
329	1764	0	1
2174	1566	0	1
1142	313	0	1
313	1142	0	1
1886	2589	0	1
2589	1886	0	1
587	587	0	28
2595	698	0	1
2356	347	0	1
347	2356	0	1
698	2595	0	1
1424	1139	0	2
1139	1424	0	2
2671	332	0	1
2335	2628	0	1
332	2671	0	1
1134	1613	0	2
1978	1978	0	2
1881	1406	0	1
802	1064	0	5
1064	802	0	5
1406	1881	0	1
1441	1776	0	1
1776	1441	0	1
1406	1441	0	1
1441	1406	0	1
2661	2224	0	1
2224	2661	0	1
1538	1774	0	1
1774	1538	0	1
347	737	0	9
737	347	0	9
765	2349	0	1
2349	765	0	1
1262	1262	0	4
483	1963	0	1
1963	483	0	1
1064	881	0	1
881	1064	0	1
1613	1134	0	2
761	981	0	1
981	761	0	1
63	1402	0	2
1648	858	0	1
1119	858	0	8
858	1119	0	8
347	351	0	58
351	347	0	58
1712	60	0	1
60	1712	0	1
977	763	0	1
763	977	0	1
437	437	0	4
126	1350	0	1
1350	126	0	1
861	1406	0	1
1406	861	0	1
252	232	0	1
232	252	0	1
765	1528	0	1
1272	1272	0	2
1528	765	0	1
347	1410	0	1
1410	347	0	1
858	1648	0	1
167	1613	0	1
1613	167	0	1
387	1019	0	1
1402	63	0	2
1406	1556	0	1
1556	1406	0	1
567	367	0	1
367	567	0	1
626	530	0	1
530	626	0	1
126	309	0	1
309	126	0	1
2610	2631	0	3
2471	1263	0	2
2631	2610	0	3
517	973	0	1
976	1963	0	1
1963	976	0	1
1119	1391	0	1
1391	1119	0	1
573	296	0	1
296	573	0	1
347	2112	0	1
2112	347	0	1
1019	387	0	1
973	517	0	1
1263	2471	0	2
260	2514	0	1
2514	260	0	1
2572	270	0	1
